#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NC_000913.3",2135655,2136098,"-",946564,"wzb","b2061","NP_416565.1",147,"protein-tyrosine phosphatase"
"chromosome","NC_000913.3",2136104,2137243,"-",946558,"wza","b2062","NP_416566.1",379,"outer membrane polysaccharide export protein Wza"
"chromosome","NC_000913.3",2137902,2139485,"+",946566,"yegH","b2063","NP_416567.4",527,"inner membrane protein YegH"
"chromosome","NC_000913.3",2139759,2141612,"-",946582,"asmA","b2064","NP_416568.1",617,"putative assembly protein AsmA"
"chromosome","NC_000913.3",2141634,2142215,"-",946593,"dcd","b2065","NP_416569.1",193,"dCTP deaminase"
"chromosome","NC_000913.3",2142307,2142948,"-",946597,"udk","b2066","NP_416570.2",213,"uridine/cytidine kinase"
"chromosome","NC_000913.3",2143266,2146583,"+",946600,"dgcE","b2067","NP_416571.1",1105,"putative diguanylate cyclase DgcE"
"chromosome","NC_000913.3",2146692,2147540,"-",947371,"alkA","b2068","NP_416572.1",282,"DNA-3-methyladenine glycosylase 2"
"chromosome","NC_000913.3",2147674,2149026,"+",947234,"yegD","b2069","NP_416573.4",450,"HSP70 family protein YegD"
"chromosome","NC_000913.3",2149039,2150985,"-",947159,"yegI","b2070","NP_416574.1",648,"putative serine/threonine-protein kinase YegI"
"chromosome","NC_000913.3",2151185,2151646,"+",947201,"yegJ","b2071","NP_416575.1",153,"DUF2314 domain-containing protein YegJ"
"chromosome","NC_000913.3",2151711,2152472,"-",947269,"pphC","b2072","NP_416576.1",253,"protein-serine/threonine phosphatase PphC"
"chromosome","NC_000913.3",2152469,2153128,"-",946602,"yegL","b2073","NP_416577.1",219,"IPR002035 domain-containing protein YegL"
"chromosome","NC_000913.3",2153349,2153408,"-",7751625,"ibsA","b4667","YP_002791247.1",19,"toxic peptide IbsA"
"chromosome","NC_000913.3",2153681,2153737,"-",7751626,"ibsB","b4668","YP_002791248.1",18,"putative toxic peptide IbsB"
"chromosome","NC_000913.3",2154016,2155263,"+",946604,"mdtA","b2074","NP_416578.2",415,"multidrug efflux pump membrane fusion protein MdtA"
"chromosome","NC_000913.3",2155263,2158385,"+",946606,"mdtB","b2075","NP_416579.1",1040,"multidrug efflux pump RND permease subunit MdtB"
"chromosome","NC_000913.3",2158386,2161463,"+",946608,"mdtC","b2076","NP_416580.1",1025,"multidrug efflux pump RND permease subunit MdtC"
"chromosome","NC_000913.3",2161464,2162879,"+",946601,"mdtD","b2077","NP_416581.1",471,"putative multidrug efflux pump MdtD"
"chromosome","NC_000913.3",2162876,2164279,"+",946611,"baeS","b2078","NP_416582.1",467,"sensor histidine kinase BaeS"
"chromosome","NC_000913.3",2164276,2164998,"+",946605,"baeR","b2079","NP_416583.1",240,"DNA-binding transcriptional activator BaeR"
"chromosome","NC_000913.3",2165189,2165521,"+",947095,"yegP","b2080","NP_416584.4",110,"DUF1508 domain-containing protein YegP"
"chromosome","NC_000913.3",2165668,2167029,"+",946609,"trhP","b2081","NP_416585.1",453,"tRNA wobble base hydroxylation protein TrhP"
"chromosome","NC_000913.3",2167302,2167520,"-",945404,"ogrK","b2082","NP_416586.1",72,"prophage P2 late control protein OgrK"
"chromosome","NC_000913.3",2167989,2168306,"-",946613,"yegR","b2085","NP_416589.2",105,"uncharacterized protein YegR"
"chromosome","NC_000913.3",2168712,2169611,"+",946626,"yegS","b2086","NP_416590.1",299,"lipid kinase YegS"
"chromosome","NC_000913.3",2170236,2170535,"+",946616,"insE5","b2088","NP_416592.2",99,"IS3 element protein InsE"
"chromosome","NC_000913.3",2170532,2171398,"+",946629,"insF5","b2089","NP_416593.1",288,"IS3 element protein InsF"
"chromosome","NC_000913.3",2171833,2172873,"-",946598,"gatD","b2091","NP_416594.1",346,"galactitol-1-phosphate 5-dehydrogenase"
"chromosome","NC_000913.3",2174282,2174566,"-",946610,"gatB","b2093","NP_416596.1",94,"galactitol-specific PTS enzyme IIB component"
"chromosome","NC_000913.3",2174597,2175049,"-",946633,"gatA","b2094","NP_416597.1",150,"galactitol-specific PTS enzyme IIA component"
"chromosome","NC_000913.3",2175059,2176321,"-",946641,"gatZ","b2095","NP_416598.1",420,"putative tagatose-1,6-bisphosphate aldolase 2 chaperone"
"chromosome","NC_000913.3",2176350,2177204,"-",946636,"gatY","b2096","NP_416599.2",284,"tagatose-1,6-bisphosphate aldolase 2"
"chromosome","NC_000913.3",2177512,2178564,"-",946632,"fbaB","b2097","NP_416600.4",350,"fructose-bisphosphate aldolase class I"
"chromosome","NC_000913.3",2178821,2180098,"+",946638,"yegT","b2098","NP_416601.1",425,"putative transporter YegT"
"chromosome","NC_000913.3",2180095,2181099,"+",946630,"yegU","b2099","NP_416602.1",334,"putative ADP-ribosylglycohydrolase YegU"
"chromosome","NC_000913.3",2181096,2182061,"+",946637,"yegV","b2100","NP_416603.1",321,"putative sugar kinase YegV"
"chromosome","NC_000913.3",2182035,2182781,"-",946639,"yegW","b2101","NP_416604.1",248,"putative DNA-binding transcriptional regulator YegW"
"chromosome","NC_000913.3",2182833,2183651,"-",945543,"yegX","b2102","NP_416605.2",272,"putative glycosyl hydrolase YegX"
"chromosome","NC_000913.3",2183716,2184516,"-",946459,"thiD","b2103","NP_416606.1",266,"bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase"
"chromosome","NC_000913.3",2184513,2185301,"-",945142,"thiM","b2104","NP_416607.1",262,"hydroxyethylthiazole kinase"
"chromosome","NC_000913.3",2185524,2185796,"-",947114,"rcnR","b2105","NP_416608.1",90,"DNA-binding transcriptional repressor RcnR"
"chromosome","NC_000913.3",2185917,2186741,"+",949078,"rcnA","b2106","NP_416609.1",274,"Ni(2(+))/Co(2(+)) exporter"
"chromosome","NC_000913.3",2186960,2187298,"+",949080,"rcnB","b2107","NP_416610.4",112,"periplasmic protein involved in nickel/cobalt export"
"chromosome","NC_000913.3",2187380,2188414,"-",946642,"yehA","b2108","NP_416611.1",344,"putative fimbrial adhesin YehA"
"chromosome","NC_000913.3",2188430,2190910,"-",946617,"yehB","b2109","NP_416612.1",826,"putative fimbrial usher protein YehB"
"chromosome","NC_000913.3",2190926,2191645,"-",946621,"yehC","b2110","NP_416613.1",239,"putative fimbrial chaperone YehC"
"chromosome","NC_000913.3",2191680,2192222,"-",946619,"yehD","b2111","NP_416614.1",180,"putative fimbrial protein YehD"
"chromosome","NC_000913.3",2192515,2192796,"-",946615,"yehE","b2112","NP_416615.1",93,"DUF2574 domain-containing protein YehE"
"chromosome","NC_000913.3",2193059,2194168,"-",946627,"mrp","b2113","NP_416616.4",369,"P-loop NTPase family protein Mrp"
"chromosome","NC_000913.3",2194300,2196333,"+",946643,"metG","b2114","NP_416617.1",677,"methionine--tRNA ligase"
"chromosome","NC_000913.3",2196474,2197298,"+",946650,"yehF","b2115","YP_009518799.1",274,"PF05406 family protein YehF"
"chromosome","NC_000913.3",2200279,2203911,"+",946649,"yehI","b2118","NP_416621.1",1210,"DUF4132 domain-containing protein YehI"
"chromosome","NC_000913.3",2203972,2204289,"+",4056035,"yehK","b4541","YP_588459.1",105,"uncharacterized protein YehK"
"chromosome","NC_000913.3",2204596,2205684,"+",946656,"yehL","b2119","NP_416623.2",362,"putative AAA(+) MoxR family ATPase YehL"
"chromosome","NC_000913.3",2205695,2207974,"+",946651,"yehM","b2120","NP_416624.1",759,"uncharacterized protein YehM"
"chromosome","NC_000913.3",2207967,2209103,"+",946652,"yehP","b2121","NP_416625.1",378,"VWA domain-containing protein YehP"
"chromosome","NC_000913.3",2209100,2210944,"+",946654,"yehQ","b2122","YP_009518800.1",614,"SWIM zinc finger domains-containing protein YehQ"
"chromosome","NC_000913.3",2211225,2211686,"+",949023,"yehR","b2123","NP_416627.2",153,"DUF1307 domain-containing lipoprotein YehR"
"chromosome","NC_000913.3",2211726,2212196,"-",949026,"yehS","b2124","NP_416628.1",156,"DUF1456 domain-containing protein YehS"
"chromosome","NC_000913.3",2212243,2212962,"-",949024,"btsR","b2125","NP_416629.4",239,"DNA-binding transcriptional dual regulator BtsR"
"chromosome","NC_000913.3",2212959,2214644,"-",949027,"btsS","b2126","NP_416630.1",561,"high-affinity pyruvate receptor"
"chromosome","NC_000913.3",2214866,2215597,"+",949029,"mlrA","b2127","NP_416631.1",243,"DNA-binding transcriptional activator MlrA"
"chromosome","NC_000913.3",2215657,2215764,"+",1450279,"yohO","b4542","YP_588460.1",35,"UPF0387 family protein YohO"
"chromosome","NC_000913.3",2215745,2216476,"-",949028,"yehW","b2128","NP_416632.1",243,"glycine betaine ABC transporter membrane subunit YehW"
"chromosome","NC_000913.3",2216481,2217407,"-",946659,"yehX","b2129","NP_416633.1",308,"glycine betaine ABC transporter ATP binding subunit YehX"
"chromosome","NC_000913.3",2217400,2218557,"-",946660,"yehY","b2130","NP_416634.1",385,"glycine betaine ABC transporter membrane subunit YehY"
"chromosome","NC_000913.3",2218564,2219481,"-",946681,"osmF","b2131","NP_416635.1",305,"glycine betaine ABC transporter periplasmic binding protein OsmF"
"chromosome","NC_000913.3",2219692,2221989,"-",946682,"bglX","b2132","NP_416636.1",765,"beta-D-glucoside glucohydrolase, periplasmic"
"chromosome","NC_000913.3",2222185,2223900,"+",946653,"dld","b2133","NP_416637.1",571,"quinone-dependent D-lactate dehydrogenase"
"chromosome","NC_000913.3",2223938,2224870,"-",946662,"pbpG","b2134","NP_416638.4",310,"peptidoglycan DD-endopeptidase PbpG"
"chromosome","NC_000913.3",2225044,2225631,"-",946666,"yohC","b2135","NP_416639.2",195,"putative inner membrane protein"
"chromosome","NC_000913.3",2225801,2226379,"+",946661,"yohD","b2136","NP_416640.2",192,"DedA family protein YohD"
"chromosome","NC_000913.3",2226509,2227270,"-",949126,"yohF","b2137","NP_416641.1",253,"putative oxidoreductase YohF"
"chromosome","NC_000913.3",2228982,2229065,"+",7751636,"yohP","b4679","YP_002791249.1",27,"putative membrane protein YohP"
"chromosome","NC_000913.3",2229438,2230385,"-",945458,"dusC","b2140","NP_416645.1",315,"tRNA-dihydrouridine(16) synthase"
"chromosome","NC_000913.3",2230624,2231022,"+",949127,"yohJ","b2141","NP_416646.1",132,"putative 3-hydroxypropanoate export protein YohJ"
"chromosome","NC_000913.3",2231019,2231714,"+",949125,"yohK","b2142","NP_416647.1",231,"putative 3-hydroxypropanoate export protein YohK"
"chromosome","NC_000913.3",2231844,2232728,"+",946663,"cdd","b2143","NP_416648.1",294,"cytidine/deoxycytidine deaminase"
"chromosome","NC_000913.3",2232878,2233597,"+",949003,"sanA","b2144","NP_416649.1",239,"DUF218 domain-containing protein SanA"
"chromosome","NC_000913.3",2233600,2233839,"+",948983,"yeiS","b2145","NP_416650.1",79,"DUF2542 domain-containing protein YeiS"
"chromosome","NC_000913.3",2234033,2235271,"+",949049,"preT","b2146","NP_416651.1",412,"dihydropyrimidine dehydrogenase (NAD(+)) subunit PreT"
"chromosome","NC_000913.3",2235265,2236500,"+",949037,"preA","b2147","NP_416652.4",411,"dihydropyrimidine dehydrogenase (NAD(+)) subunit PreA"
"chromosome","NC_000913.3",2236743,2237753,"-",949039,"mglC","b2148","NP_416653.1",336,"D-galactose/methyl-galactoside ABC transporter membrane subunit"
"chromosome","NC_000913.3",2237769,2239289,"-",949036,"mglA","b2149","NP_416654.1",506,"D-galactose/methyl-galactoside ABC transporter ATP binding subunit"
"chromosome","NC_000913.3",2239350,2240348,"-",949041,"mglB","b2150","NP_416655.1",332,"D-galactose/methyl-galactoside ABC transporter periplasmic binding protein"
"chromosome","NC_000913.3",2240628,2241668,"-",949043,"galS","b2151","NP_416656.1",346,"DNA-binding transcriptional dual regulator GalS"
"chromosome","NC_000913.3",2241810,2242967,"-",949044,"yeiB","b2152","NP_416657.1",385,"DUF418 domain-containing protein YeiB"
"chromosome","NC_000913.3",2242984,2243652,"-",949040,"folE","b2153","NP_416658.1",222,"GTP cyclohydrolase 1"
"chromosome","NC_000913.3",2243910,2244746,"+",949045,"yeiG","b2154","NP_416659.1",278,"S-formylglutathione hydrolase/S-lactoylglutathione hydrolase"
"chromosome","NC_000913.3",2244778,2246769,"-",949042,"cirA","b2155","NP_416660.1",663,"iron-catecholate outer membrane transporter CirA"
"chromosome","NC_000913.3",2247063,2248532,"-",946667,"lysP","b2156","NP_416661.1",489,"lysine:H(+) symporter"
"chromosome","NC_000913.3",2248737,2249618,"-",946657,"yeiE","b2157","NP_416662.1",293,"DNA-binding transcriptional regulator YeiE"
"chromosome","NC_000913.3",2249717,2250766,"+",946668,"yeiH","b2158","NP_416663.1",349,"PF03601 family inner membrane protein YeiH"
"chromosome","NC_000913.3",2250840,2251697,"+",946669,"nfo","b2159","NP_416664.1",285,"endonuclease IV"
"chromosome","NC_000913.3",2251700,2252788,"+",946640,"yeiI","b2160","NP_416665.1",362,"putative sugar kinase YeiI"
"chromosome","NC_000913.3",2252895,2254145,"-",946655,"nupX","b2161","NP_416666.1",416,"putative nucleoside transporter"
"chromosome","NC_000913.3",2254245,2255186,"-",946646,"rihB","b2162","NP_416667.1",313,"pyrimidine-specific ribonucleoside hydrolase RihB"
"chromosome","NC_000913.3",2255355,2256014,"+",946670,"yeiL","b2163","NP_416668.3",219,"DNA-binding transcriptional activator YeiL"
"chromosome","NC_000913.3",2256085,2257335,"-",946671,"psuT","b2164","NP_416669.1",416,"putative pseudouridine transporter"
"chromosome","NC_000913.3",2257429,2258367,"-",946699,"psuG","b2165","NP_416670.1",312,"pseudouridine-5\\'-phosphate glycosidase"
"chromosome","NC_000913.3",2258355,2259296,"-",946664,"psuK","b2166","NP_416671.1",313,"putative pseudouridine kinase"
"chromosome","NC_000913.3",2259719,2261410,"-",946672,"fruA","b2167","NP_416672.1",563,"fructose-specific PTS multiphosphoryl transfer protein FruA"
"chromosome","NC_000913.3",2261427,2262365,"-",946676,"fruK","b2168","NP_416673.1",312,"1-phosphofructokinase"
"chromosome","NC_000913.3",2262365,2263495,"-",946677,"fruB","b2169","NP_416674.1",376,"fructose-specific PTS multiphosphoryl transfer protein FruB"
"chromosome","NC_000913.3",2263863,2265044,"+",946673,"setB","b2170","NP_416675.1",393,"sugar exporter SetB"
"chromosome","NC_000913.3",2265041,2265295,"-",4056031,"yeiW","b4502","YP_588461.1",84,"putative metal-chelating domain-containing protein YeiW"
"chromosome","NC_000913.3",2265450,2266022,"+",946674,"yeiP","b2171","NP_416676.4",190,"elongation factor P-like protein YeiP"
"chromosome","NC_000913.3",2266245,2267711,"+",946688,"yeiQ","b2172","NP_416677.1",488,"putative oxidoreductase YeiQ"
"chromosome","NC_000913.3",2267829,2268815,"+",946701,"yeiR","b2173","NP_416678.1",328,"zinc-binding GTPase YeiR"
"chromosome","NC_000913.3",2268854,2269567,"+",946693,"lpxT","b2174","NP_416679.4",237,"lipid A-core phosphotransferase"
"chromosome","NC_000913.3",2269979,2270545,"+",946686,"mepS","b2175","NP_416680.1",188,"peptidoglycan endopeptidase/peptidoglycan L,D-carboxypeptidase"
"chromosome","NC_000913.3",2270726,2272282,"+",946695,"pdeN","b2176","NP_416681.1",518,"putative c-di-GMP phosphodiesterase PdeN"
"chromosome","NC_000913.3",2272364,2274178,"+",946675,"yejA","b2177","NP_416682.4",604,"putative oligopeptide ABC transporter periplasmic binding protein YejA"
"chromosome","NC_000913.3",2274179,2275273,"+",946679,"yejB","b2178","NP_416683.1",364,"putative oligopeptide ABC transporter membrane subunit YejB"
"chromosome","NC_000913.3",2275273,2276298,"+",946683,"yejE","b2179","NP_416684.1",341,"putative oligopeptide ABC transporter membrane subunit YejE"
"chromosome","NC_000913.3",2276300,2277889,"+",946689,"yejF","b2180","NP_416685.1",529,"putative oligopeptide ABC transporter ATP binding subunit YejF"
"chromosome","NC_000913.3",2277893,2278237,"-",945319,"yejG","b2181","NP_416686.1",114,"protein YejG"
"chromosome","NC_000913.3",2278570,2279760,"-",944808,"bcr","b2182","NP_416687.1",396,"multidrug efflux pump Bcr"
"chromosome","NC_000913.3",2279788,2280483,"-",945378,"rsuA","b2183","NP_416688.1",231,"16S rRNA pseudouridine(516) synthase"
"chromosome","NC_000913.3",2280632,2282392,"+",945529,"radD","b2184","NP_416689.1",586,"putative DNA repair helicase RadD"
"chromosome","NC_000913.3",2282517,2282801,"+",945618,"rplY","b2185","NP_416690.1",94,"50S ribosomal subunit protein L25"
"chromosome","NC_000913.3",2282940,2283947,"-",946690,"yejK","b2186","NP_416691.1",335,"nucleoid-associated protein YejK"
"chromosome","NC_000913.3",2284129,2284356,"+",946694,"yejL","b2187","NP_416692.1",75,"DUF1414 domain-containing protein YejL"
"chromosome","NC_000913.3",2284376,2286136,"+",946685,"lapC","b2188","NP_416693.1",586,"lipopolysaccharide signal transducer LapC"
"chromosome","NC_000913.3",2289065,2290045,"-",949121,"insH8","b2192","NP_416535.2",326,"IS5 family transposase and trans-activator"
"chromosome","NC_000913.3",2290500,2291147,"+",949081,"narP","b2193","NP_416697.1",215,"DNA-binding transcriptional dual regulator NarP"
"chromosome","NC_000913.3",2291358,2292410,"-",946623,"ccmH","b2194","NP_416698.1",350,"holocytochrome c synthase CcmH component"
"chromosome","NC_000913.3",2292407,2292964,"-",949073,"ccmG","b2195","NP_416699.1",185,"thiol:disulfide oxidoreductase CcmG"
"chromosome","NC_000913.3",2292961,2294904,"-",948783,"ccmF","b2196","NP_416700.1",647,"holocytochrome c synthase CcmF component"
"chromosome","NC_000913.3",2294901,2295380,"-",946697,"ccmE","b2197","NP_416701.1",159,"periplasmic heme chaperone"
"chromosome","NC_000913.3",2295377,2295586,"-",946709,"ccmD","b2198","NP_416702.1",69,"cytochrome c maturation protein D"
"chromosome","NC_000913.3",2295583,2296320,"-",946703,"ccmC","b2199","NP_416703.1",245,"cytochrome c maturation protein C"
"chromosome","NC_000913.3",2296362,2297024,"-",946692,"ccmB","b2200","NP_416704.1",220,"cytochrome c maturation protein B"
"chromosome","NC_000913.3",2297021,2297644,"-",946714,"ccmA","b2201","NP_416705.2",207,"cytochrome c maturation protein A"
"chromosome","NC_000913.3",2297657,2298259,"-",946706,"napC","b2202","NP_416706.1",200,"periplasmic nitrate reductase cytochrome c protein"
"chromosome","NC_000913.3",2298269,2298718,"-",946698,"napB","b2203","NP_416707.4",149,"periplasmic nitrate reductase cytochrome c550 protein"
"chromosome","NC_000913.3",2298715,2299578,"-",945984,"napH","b2204","NP_416708.1",287,"ferredoxin-type protein NapH"
"chromosome","NC_000913.3",2299565,2300260,"-",945544,"napG","b2205","NP_416709.1",231,"ferredoxin-type protein NapG"
"chromosome","NC_000913.3",2300267,2302753,"-",947093,"napA","b2206","NP_416710.1",828,"periplasmic nitrate reductase subunit NapA"
"chromosome","NC_000913.3",2302750,2303013,"-",945187,"napD","b2207","NP_416711.1",87,"NapA signal peptide-binding chaperone NapD"
"chromosome","NC_000913.3",2303003,2303497,"-",946813,"napF","b2208","NP_416712.1",164,"ferredoxin-type protein"
"chromosome","NC_000913.3",2303606,2303770,"+",5061514,"yojO","b4604","YP_009518801.1",54,"uncharacterized protein YojO"
"chromosome","NC_000913.3",2303905,2304393,"+",946700,"eco","b2209","NP_416713.1",162,"serine protease inhibitor ecotin"
"chromosome","NC_000913.3",2305108,2306754,"-",946702,"mqo","b2210","NP_416714.1",548,"malate:quinone oxidoreductase"
"chromosome","NC_000913.3",2306972,2308615,"-",946705,"yojI","b2211","NP_416715.1",547,"ABC transporter family protein/microcin J25 efflux protein"
