Accession	Island start	Island end	Length	Method	Gene name	Gene ID	Locus	Gene start	Gene end	Strand	Product	External Annotations
NC_004631.1	1189172	1203386	14214	IslandPath-DIMOB	WP_000497459.1		T_RS05690	1196617	1196856	-1	virulence protein MsgA	
NC_004631.1	1189172	1203386	14214	IslandPath-DIMOB	WP_001537478.1		T_RS05695	1197047	1197568	-1	lipoprotein	
NC_004631.1	1189172	1203386	14214	IslandPath-DIMOB	WP_001537306.1		T_RS05700	1197986	1198198	-1	cold-shock protein CspH	
NC_004631.1	1189172	1203386	14214	IslandPath-DIMOB	WP_010989183.1		T_RS05705	1198330	1198593	-1	virulence factor	
NC_004631.1	1189172	1203386	14214	IslandPath-DIMOB	WP_010989182.1		T_RS05710	1198642	1198806	1	hypothetical protein	
NC_004631.1	1189172	1203386	14214	IslandPath-DIMOB	WP_010989181.1		T_RS05715	1198892	1199020	1	hypothetical protein	
NC_004631.1	1189172	1203386	14214	IslandPath-DIMOB			T_RS24015	1199168	1199364	-1	hypothetical protein	
NC_004631.1	1189172	1203386	14214	IslandPath-DIMOB	WP_000789474.1		T_RS05720	1199398	1199955	1	membrane protein	
NC_004631.1	1189172	1203386	14214	IslandPath-DIMOB	WP_001788086.1		T_RS05725	1199966	1200136	-1	hypothetical protein	
NC_004631.1	1189172	1203386	14214	IslandPath-DIMOB	WP_010989180.1		T_RS05735	1200688	1200861	1	hypothetical protein	
NC_004631.1	1189172	1203386	14214	IslandPath-DIMOB	WP_000977726.1		T_RS05740	1201189	1201533	-1	lysozyme inhibitor	
NC_004631.1	1189172	1203386	14214	IslandPath-DIMOB	WP_001580445.1		T_RS05745	1201602	1201691	1	hypothetical protein	
NC_004631.1	1189172	1203386	14214	IslandPath-DIMOB	WP_001589102.1		T_RS05750	1201746	1201835	1	hypothetical protein	
NC_004631.1	1189172	1203386	14214	IslandPath-DIMOB	WP_000758947.1		T_RS05755	1201911	1202036	1	lipoprotein	
NC_004631.1	1189172	1203386	14214	IslandPath-DIMOB	WP_001218118.1		T_RS05760	1202661	1203128	1	molecular chaperone	
NC_004631.1	1189172	1203386	14214	IslandPath-DIMOB	WP_001618321.1		T_RS05765	1203237	1203386	-1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000412353.1		T_RS06860	1406555	1407937	-1	amino acid transporter	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_014344054.1		T_RS24075	1407916	1408050	-1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_001165548.1		T_RS06865	1408218	1408790	-1	DNA-invertase	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_024131173.1		T_RS06870	1408862	1409335	1	phage tail collar protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_001802272.1		T_RS24080	1409346	1409849	1	phage tail protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_001057643.1		T_RS06875	1409849	1410466	1	tail assembly protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_024131174.1		T_RS06880	1410473	1410949	-1	tail fiber protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_024131175.1		T_RS06885	1410960	1411493	-1	tail fiber protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000852584.1		T_RS06895	1411988	1412566	-1	tail fiber protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_001219103.1		T_RS06900	1412559	1413662	-1	baseplate protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000859114.1		T_RS06905	1413653	1414000	-1	baseplate protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000148263.1		T_RS06910	1414057	1414584	-1	baseplate protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000808000.1		T_RS06915	1414581	1415735	-1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_010989167.1		T_RS06920	1415723	1415938	-1	membrane protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000458383.1		T_RS06925	1415935	1416819	-1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000135574.1		T_RS06930	1416819	1419284	-1	phage tail tape measure protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000084228.1		T_RS06935	1419460	1419795	-1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000110118.1		T_RS06940	1419893	1420174	-1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000034292.1		T_RS06945	1420177	1420698	-1	phage major tail tube protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000729859.1		T_RS06950	1420698	1422125	-1	tail protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_001789770.1		T_RS06955	1422115	1422369	-1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_001101804.1		T_RS06960	1422366	1422830	-1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000271668.1		T_RS06965	1422830	1423276	-1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000537457.1		T_RS06970	1423278	1423616	-1	DUF2190 domain-containing protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_001286905.1		T_RS06975	1423626	1424579	-1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_001273072.1		T_RS06980	1424594	1425709	-1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000135517.1		T_RS06985	1425924	1426382	-1	phage morphogeneis protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000117561.1		T_RS06990	1426385	1427206	-1	phage head morphogenesis protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000090679.1		T_RS06995	1427187	1428683	-1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_029246253.1		T_RS07000	1428683	1430215	-1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000124060.1		T_RS07005	1430275	1430820	-1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000227700.1		T_RS07010	1430820	1431131	-1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000175097.1		T_RS07015	1431131	1431457	-1	membrane protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000264664.1		T_RS07020	1431454	1432104	-1	lipoprotein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_001104436.1		T_RS07025	1432088	1432816	-1	murein transglycosylase	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000793143.1		T_RS07030	1432819	1433169	-1	membrane protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000074408.1		T_RS07035	1433413	1433943	-1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB			T_RS07040	1433966	1434610	1	DUF3102 domain-containing protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000990529.1		T_RS07045	1434614	1436383	1	integrase	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000960673.1		T_RS07050	1436394	1437560	1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000843446.1		T_RS07055	1437563	1437832	1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_001140134.1		T_RS07060	1437860	1438390	1	host-nuclease inhibitor protein Gam	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000878813.1		T_RS07065	1438401	1438622	-1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000632575.1		T_RS07070	1438679	1438951	1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000197790.1		T_RS07075	1438961	1439263	1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_001315283.1		T_RS07080	1439260	1439643	1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000132655.1		T_RS07085	1439636	1439851	1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000131941.1		T_RS07090	1439848	1440531	1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000631816.1		T_RS07095	1440528	1440758	1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_010989166.1		T_RS07100	1440748	1440963	1	hypothetical protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_000988475.1		T_RS07105	1440953	1441405	1	GemA protein	
NC_004631.1	1407916	1441766	33850	IslandPath-DIMOB	WP_001281695.1		T_RS07110	1441377	1441766	1	DNA-binding protein	
NC_004631.1	1795719	1802589	6870	IslandPath-DIMOB	WP_001174492.1		T_RS08805	1795719	1796240	-1	hypothetical protein	
NC_004631.1	1795719	1802589	6870	IslandPath-DIMOB	WP_001137608.1		T_RS08810	1796438	1797022	1	septum formation inhibitor Maf	
NC_004631.1	1795719	1802589	6870	IslandPath-DIMOB	WP_000846324.1		T_RS08815	1797105	1798064	-1	ribosomal large subunit pseudouridine synthase C	
NC_004631.1	1795719	1802589	6870	IslandPath-DIMOB	WP_001539709.1		T_RS08820	1798254	1798502	-1	hypothetical protein	
NC_004631.1	1795719	1802589	6870	IslandPath-DIMOB	WP_000827472.1		T_RS08825	1798638	1801841	1	ribonuclease E	
NC_004631.1	1795719	1802589	6870	IslandPath-DIMOB	WP_071524994.1		T_RS24220	1801847	1802026	1	hypothetical protein	
NC_004631.1	1795719	1802589	6870	IslandPath-DIMOB	WP_000502119.1		T_RS08830	1802131	1802589	-1	IS200/IS605 family transposase	
NC_004631.1	1795719	1802589	6870	IslandPath-DIMOB	WP_001542475.1		T_RS24225	1802546	1802734	-1	hypothetical protein	
NC_004631.1	1889939	1897493	7554	IslandPath-DIMOB	WP_001111006.1		T_RS09300	1889939	1890109	-1	DUF3950 domain-containing protein	BLAST
NC_004631.1	1889939	1897493	7554	IslandPath-DIMOB	WP_001166955.1	sopB	T_RS09305	1890441	1892126	1	inositol phosphate phosphatase SopB	"Victors,BLAST"
NC_004631.1	1889939	1897493	7554	IslandPath-DIMOB	WP_000444726.1		T_RS09310	1892143	1892484	1	chaperone protein SigE	"Victors,BLAST"
NC_004631.1	1889939	1897493	7554	IslandPath-DIMOB	WP_031624864.1		T_RS09315	1892494	1892772	-1	hypothetical protein	
NC_004631.1	1889939	1897493	7554	IslandPath-DIMOB			T_RS09320	1892843	1892908	-1	hypothetical protein	
NC_004631.1	1889939	1897493	7554	IslandPath-DIMOB	WP_001123042.1		T_RS09325	1893032	1893907	1	effector protein PipB	
NC_004631.1	1889939	1897493	7554	IslandPath-DIMOB	WP_000938184.1		T_RS09330	1894130	1894810	1	virulence protein	
NC_004631.1	1889939	1897493	7554	IslandPath-DIMOB	WP_000502118.1		T_RS09335	1895018	1895476	-1	IS200/IS605 family transposase	
NC_004631.1	1889939	1897493	7554	IslandPath-DIMOB	WP_001542475.1		T_RS24275	1895433	1895621	-1	hypothetical protein	
NC_004631.1	1889939	1897493	7554	IslandPath-DIMOB	WP_000374046.1		T_RS09345	1896140	1896799	1	BAX inhibitor protein	
NC_004631.1	1889939	1897493	7554	IslandPath-DIMOB	WP_000904446.1		T_RS09350	1896886	1897215	1	sulfurtransferase TusE	
NC_004631.1	1889939	1897493	7554	IslandPath-DIMOB	WP_000072884.1		T_RS09355	1897212	1897493	-1	acylphosphatase	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_071525132.1		T_RS24290	1929837	1930022	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000421106.1		T_RS09510	1930272	1930790	-1	tail fiber assembly protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_001681975.1		T_RS09515	1930805	1932316	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000049938.1		T_RS09520	1932316	1932996	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_001197092.1		T_RS09525	1932993	1934192	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_001270647.1		T_RS09530	1934193	1934546	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000564971.1		T_RS09535	1934562	1934699	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_001685627.1		T_RS09540	1934787	1935542	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_001144794.1		T_RS09545	1935601	1936029	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000050472.1		T_RS09550	1936029	1936760	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000826019.1		T_RS09555	1936955	1937290	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000042301.1		T_RS09560	1937287	1938318	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000388505.1		T_RS09565	1938321	1938623	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000346974.1		T_RS09570	1938627	1939277	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000990867.1		T_RS09575	1939277	1941229	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_024131185.1		T_RS24295	1941219	1941395	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000389047.1		T_RS09580	1941407	1941859	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000257259.1		T_RS09585	1941863	1942303	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_001135544.1		T_RS09590	1942315	1943460	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000389379.1		T_RS09595	1943464	1944027	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_001142488.1		T_RS09600	1944002	1944391	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000008737.1		T_RS09605	1944378	1944932	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_001125675.1		T_RS09610	1944929	1945336	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_001040702.1		T_RS09615	1945302	1945670	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000627464.1		T_RS09620	1945712	1946653	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000128060.1		T_RS09625	1946665	1947162	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000873182.1		T_RS09630	1947167	1948399	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000387695.1		T_RS09635	1948414	1949022	-1	phage head morphogenesis protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000113511.1		T_RS09640	1949036	1950505	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000204794.1		T_RS09645	1950505	1951908	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_001118118.1		T_RS09650	1951874	1952626	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_001070544.1		T_RS09655	1952716	1952943	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000495544.1		T_RS09660	1953040	1953417	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_001050879.1		T_RS09665	1953460	1953999	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_001075998.1		T_RS09670	1953996	1954610	-1	chitinase	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000226307.1		T_RS09675	1954610	1954891	-1	membrane protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_001294876.1		T_RS09680	1954878	1955267	-1	membrane protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000798706.1		T_RS09685	1955484	1955933	1	lipoprotein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_001534733.1		T_RS09690	1956069	1956194	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB			T_RS24300	1956474	1956557	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_001047634.1		T_RS09695	1956593	1957390	-1	molecular chaperone	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_001617856.1		T_RS09700	1957380	1957526	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_001096560.1		T_RS09705	1957523	1958134	-1	protein NinG	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_001241019.1		T_RS09710	1958137	1958343	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000929790.1		T_RS09715	1958343	1958945	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_001804676.1		T_RS09720	1958985	1959224	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_001217670.1		T_RS09725	1959280	1959519	-1	DNA damage-inducible protein I	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000963896.1		T_RS09730	1959704	1960201	-1	death-on-curing family protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000509711.1		T_RS09735	1960212	1960391	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_001220318.1		T_RS09740	1960877	1961143	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000208073.1		T_RS09745	1961288	1961809	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000445792.1		T_RS09750	1961813	1962286	-1	methyltransferase	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000065105.1		T_RS09755	1962286	1962810	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000113623.1		T_RS09760	1962807	1963154	-1	DNA-binding protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000800010.1		T_RS09765	1963165	1963914	-1	DNA replication protein DnaC	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_001681803.1		T_RS09770	1963917	1964900	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000426364.1		T_RS09775	1964985	1965305	-1	hypothetical protein	
NC_004631.1	1929837	1970704	40867	IslandPath-DIMOB	WP_000869365.1		T_RS24305	1965325	1965561	-1	Cro/Cl family transcriptional regulator	
